elementName,weatherElement_Id,location_Id
"最小相對濕度日期",2066,114
"測站氣壓",2067,114
"降水日數",2068,114
"日照時數",2069,114
"平均溫度",2070,115
"最高溫度",2071,115
"最高溫度日期",2072,115
"最低溫度",2073,115
"最低溫度日期",2074,115
"降水量",2075,115
"最大10分鐘風風速",2076,115
"最大10分鐘風風向",2077,115
"最大10分鐘風日期",2078,115
"最大瞬間風風速",2079,115
"最大瞬間風風向",2080,115
"最大瞬間風日期",2081,115
"平均相對濕度",2082,115
"最小相對濕度",2083,115
"最小相對濕度日期",2084,115
"測站氣壓",2085,115
"降水日數",2086,115
"日照時數",2087,115
"平均溫度",2088,116
"最高溫度",2089,116
"最高溫度日期",2090,116
"最低溫度",2091,116
"最低溫度日期",2092,116
"降水量",2093,116
"最大10分鐘風風速",2094,116
"最大10分鐘風風向",2095,116
"最大10分鐘風日期",2096,116
"最大瞬間風風速",2097,116
"最大瞬間風風向",2098,116
"最大瞬間風日期",2099,116
"平均相對濕度",2100,116
"最小相對濕度",2101,116
"最小相對濕度日期",2102,116
"測站氣壓",2103,116
"降水日數",2104,116
"日照時數",2105,116
"平均溫度",2106,117
"最高溫度",2107,117
"最高溫度日期",2108,117
"最低溫度",2109,117
"最低溫度日期",2110,117
"降水量",2111,117
"最大10分鐘風風速",2112,117
"最大10分鐘風風向",2113,117
"最大10分鐘風日期",2114,117
"最大瞬間風風速",2115,117
"最大瞬間風風向",2116,117
"最大瞬間風日期",2117,117
"平均相對濕度",2118,117
"最小相對濕度",2119,117
"最小相對濕度日期",2120,117
"測站氣壓",2121,117
"降水日數",2122,117
"日照時數",2123,117
"平均溫度",2124,118
"最高溫度",2125,118
"最高溫度日期",2126,118
"最低溫度",2127,118
"最低溫度日期",2128,118
"降水量",2129,118
"最大10分鐘風風速",2130,118
"最大10分鐘風風向",2131,118
"最大10分鐘風日期",2132,118
"最大瞬間風風速",2133,118
"最大瞬間風風向",2134,118
"最大瞬間風日期",2135,118
"平均相對濕度",2136,118
"最小相對濕度",2137,118
"最小相對濕度日期",2138,118
"測站氣壓",2139,118
"降水日數",2140,118
"日照時數",2141,118
"平均溫度",2142,119
"最高溫度",2143,119
"最高溫度日期",2144,119
"最低溫度",2145,119
"最低溫度日期",2146,119
"降水量",2147,119
"最大10分鐘風風速",2148,119
"最大10分鐘風風向",2149,119
"最大10分鐘風日期",2150,119
"最大瞬間風風速",2151,119
"最大瞬間風風向",2152,119
"最大瞬間風日期",2153,119
"平均相對濕度",2154,119
"最小相對濕度",2155,119
"最小相對濕度日期",2156,119
"測站氣壓",2157,119
"降水日數",2158,119
"日照時數",2159,119
"平均溫度",2160,120
"最高溫度",2161,120
"最高溫度日期",2162,120
"最低溫度",2163,120
"最低溫度日期",2164,120
"降水量",2165,120
"最大10分鐘風風速",2166,120
"最大10分鐘風風向",2167,120
"最大10分鐘風日期",2168,120
"最大瞬間風風速",2169,120
"最大瞬間風風向",2170,120
"最大瞬間風日期",2171,120
"平均相對濕度",2172,120
"最小相對濕度",2173,120
"最小相對濕度日期",2174,120
"測站氣壓",2175,120
"降水日數",2176,120
"日照時數",2177,120
"平均溫度",2178,121
"最高溫度",2179,121
"最高溫度日期",2180,121
"最低溫度",2181,121
"最低溫度日期",2182,121
"降水量",2183,121
"最大10分鐘風風速",2184,121
"最大10分鐘風風向",2185,121
"最大10分鐘風日期",2186,121
"最大瞬間風風速",2187,121
"最大瞬間風風向",2188,121
"最大瞬間風日期",2189,121
"平均相對濕度",2190,121
"最小相對濕度",2191,121
"最小相對濕度日期",2192,121
"測站氣壓",2193,121
"降水日數",2194,121
"日照時數",2195,121
"平均溫度",2196,122
"最高溫度",2197,122
"最高溫度日期",2198,122
"最低溫度",2199,122
"最低溫度日期",2200,122
"降水量",2201,122
"最大10分鐘風風速",2202,122
"最大10分鐘風風向",2203,122
"最大10分鐘風日期",2204,122
"最大瞬間風風速",2205,122
"最大瞬間風風向",2206,122
"最大瞬間風日期",2207,122
"平均相對濕度",2208,122
"最小相對濕度",2209,122
"最小相對濕度日期",2210,122
"測站氣壓",2211,122
"降水日數",2212,122
"日照時數",2213,122
"平均溫度",2214,123
"最高溫度",2215,123
"最高溫度日期",2216,123
"最低溫度",2217,123
"最低溫度日期",2218,123
"降水量",2219,123
"最大10分鐘風風速",2220,123
"最大10分鐘風風向",2221,123
"最大10分鐘風日期",2222,123
"最大瞬間風風速",2223,123
"最大瞬間風風向",2224,123
"最大瞬間風日期",2225,123
"平均相對濕度",2226,123
"最小相對濕度",2227,123
"最小相對濕度日期",2228,123
"測站氣壓",2229,123
"降水日數",2230,123
"日照時數",2231,123
"平均溫度",2232,124
"最高溫度",2233,124
"最高溫度日期",2234,124
"最低溫度",2235,124
"最低溫度日期",2236,124
"降水量",2237,124
"最大10分鐘風風速",2238,124
"最大10分鐘風風向",2239,124
"最大10分鐘風日期",2240,124
"最大瞬間風風速",2241,124
"最大瞬間風風向",2242,124
"最大瞬間風日期",2243,124
"平均相對濕度",2244,124
"最小相對濕度",2245,124
"最小相對濕度日期",2246,124
"測站氣壓",2247,124
"降水日數",2248,124
"日照時數",2249,124
"平均溫度",2250,125
"最高溫度",2251,125
"最高溫度日期",2252,125
"最低溫度",2253,125
"最低溫度日期",2254,125
"降水量",2255,125
"最大10分鐘風風速",2256,125
"最大10分鐘風風向",2257,125
"最大10分鐘風日期",2258,125
"最大瞬間風風速",2259,125
"最大瞬間風風向",2260,125
"最大瞬間風日期",2261,125
"平均相對濕度",2262,125
"最小相對濕度",2263,125
"最小相對濕度日期",2264,125
"測站氣壓",2265,125
"降水日數",2266,125
"日照時數",2267,125
"平均溫度",2268,126
"最高溫度",2269,126
"最高溫度日期",2270,126
"最低溫度",2271,126
"最低溫度日期",2272,126
"降水量",2273,126
"最大10分鐘風風速",2274,126
"最大10分鐘風風向",2275,126
"最大10分鐘風日期",2276,126
"最大瞬間風風速",2277,126
"最大瞬間風風向",2278,126
"最大瞬間風日期",2279,126
"平均相對濕度",2280,126
"最小相對濕度",2281,126
"最小相對濕度日期",2282,126
"測站氣壓",2283,126
"降水日數",2284,126
"日照時數",2285,126
"平均溫度",2286,127
"最高溫度",2287,127
"最高溫度日期",2288,127
"最低溫度",2289,127
"最低溫度日期",2290,127
"降水量",2291,127
"最大10分鐘風風速",2292,127
"最大10分鐘風風向",2293,127
"最大10分鐘風日期",2294,127
"最大瞬間風風速",2295,127
"最大瞬間風風向",2296,127
"最大瞬間風日期",2297,127
"平均相對濕度",2298,127
"最小相對濕度",2299,127
"最小相對濕度日期",2300,127
"測站氣壓",2301,127
"降水日數",2302,127
"日照時數",2303,127
"平均溫度",2304,128
"最高溫度",2305,128
"最高溫度日期",2306,128
"最低溫度",2307,128
"最低溫度日期",2308,128
"降水量",2309,128
"最大10分鐘風風速",2310,128
"最大10分鐘風風向",2311,128
"最大10分鐘風日期",2312,128
"最大瞬間風風速",2313,128
"最大瞬間風風向",2314,128
"最大瞬間風日期",2315,128
"平均相對濕度",2316,128
"最小相對濕度",2317,128
"最小相對濕度日期",2318,128
"測站氣壓",2319,128
"降水日數",2320,128
"日照時數",2321,128
"平均溫度",2322,129
"最高溫度",2323,129
"最高溫度日期",2324,129
"最低溫度",2325,129
"最低溫度日期",2326,129
"降水量",2327,129
"最大10分鐘風風速",2328,129
"最大10分鐘風風向",2329,129
"最大10分鐘風日期",2330,129
"最大瞬間風風速",2331,129
"最大瞬間風風向",2332,129
"最大瞬間風日期",2333,129
"平均相對濕度",2334,129
"最小相對濕度",2335,129
"最小相對濕度日期",2336,129
"測站氣壓",2337,129
"降水日數",2338,129
"日照時數",2339,129
"平均溫度",2340,130
"最高溫度",2341,130
"最高溫度日期",2342,130
"最低溫度",2343,130
"最低溫度日期",2344,130
"降水量",2345,130
"最大10分鐘風風速",2346,130
"最大10分鐘風風向",2347,130
"最大10分鐘風日期",2348,130
"最大瞬間風風速",2349,130
"最大瞬間風風向",2350,130
"最大瞬間風日期",2351,130
"平均相對濕度",2352,130
"最小相對濕度",2353,130
"最小相對濕度日期",2354,130
"測站氣壓",2355,130
"降水日數",2356,130
"日照時數",2357,130
"平均溫度",2358,131
"最高溫度",2359,131
"最高溫度日期",2360,131
"最低溫度",2361,131
"最低溫度日期",2362,131
"降水量",2363,131
"最大10分鐘風風速",2364,131
"最大10分鐘風風向",2365,131
"最大10分鐘風日期",2366,131
"最大瞬間風風速",2367,131
"最大瞬間風風向",2368,131
"最大瞬間風日期",2369,131
"平均相對濕度",2370,131
"最小相對濕度",2371,131
"最小相對濕度日期",2372,131
"測站氣壓",2373,131
"降水日數",2374,131
"日照時數",2375,131
"平均溫度",2376,132
"最高溫度",2377,132
"最高溫度日期",2378,132
"最低溫度",2379,132
"最低溫度日期",2380,132
"降水量",2381,132
"最大10分鐘風風速",2382,132
"最大10分鐘風風向",2383,132
"最大10分鐘風日期",2384,132
"最大瞬間風風速",2385,132
"最大瞬間風風向",2386,132
"最大瞬間風日期",2387,132
"平均相對濕度",2388,132
"最小相對濕度",2389,132
"最小相對濕度日期",2390,132
"測站氣壓",2391,132
"降水日數",2392,132
"日照時數",2393,132
"平均溫度",2394,133
"最高溫度",2395,133
"最高溫度日期",2396,133
"最低溫度",2397,133
"最低溫度日期",2398,133
"降水量",2399,133
"最大10分鐘風風速",2400,133
"最大10分鐘風風向",2401,133
"最大10分鐘風日期",2402,133
"最大瞬間風風速",2403,133
"最大瞬間風風向",2404,133
"最大瞬間風日期",2405,133
"平均相對濕度",2406,133
"最小相對濕度",2407,133
"最小相對濕度日期",2408,133
"測站氣壓",2409,133
"降水日數",2410,133
"日照時數",2411,133
"平均溫度",2412,134
"最高溫度",2413,134
"最高溫度日期",2414,134
"最低溫度",2415,134
"最低溫度日期",2416,134
"降水量",2417,134
"最大10分鐘風風速",2418,134
"最大10分鐘風風向",2419,134
"最大10分鐘風日期",2420,134
"最大瞬間風風速",2421,134
"最大瞬間風風向",2422,134
"最大瞬間風日期",2423,134
"平均相對濕度",2424,134
"最小相對濕度",2425,134
"最小相對濕度日期",2426,134
"測站氣壓",2427,134
"降水日數",2428,134
"日照時數",2429,134
"平均溫度",2430,135
"最高溫度",2431,135
"最高溫度日期",2432,135
"最低溫度",2433,135
"最低溫度日期",2434,135
"降水量",2435,135
"最大10分鐘風風速",2436,135
"最大10分鐘風風向",2437,135
"最大10分鐘風日期",2438,135
"最大瞬間風風速",2439,135
"最大瞬間風風向",2440,135
"最大瞬間風日期",2441,135
"平均相對濕度",2442,135
"最小相對濕度",2443,135
"最小相對濕度日期",2444,135
"測站氣壓",2445,135
"降水日數",2446,135
"日照時數",2447,135
"平均溫度",2448,136
"最高溫度",2449,136
"最高溫度日期",2450,136
"最低溫度",2451,136
"最低溫度日期",2452,136
"降水量",2453,136
"最大10分鐘風風速",2454,136
"最大10分鐘風風向",2455,136
"最大10分鐘風日期",2456,136
"最大瞬間風風速",2457,136
"最大瞬間風風向",2458,136
"最大瞬間風日期",2459,136
"平均相對濕度",2460,136
"最小相對濕度",2461,136
"最小相對濕度日期",2462,136
"測站氣壓",2463,136
"降水日數",2464,136
"日照時數",2465,136
"平均溫度",2466,137
"最高溫度",2467,137
"最高溫度日期",2468,137
"最低溫度",2469,137
"最低溫度日期",2470,137
"降水量",2471,137
"最大10分鐘風風速",2472,137
"最大10分鐘風風向",2473,137
"最大10分鐘風日期",2474,137
"最大瞬間風風速",2475,137
"最大瞬間風風向",2476,137
"最大瞬間風日期",2477,137
"平均相對濕度",2478,137
"最小相對濕度",2479,137
"最小相對濕度日期",2480,137
"測站氣壓",2481,137
"降水日數",2482,137
"日照時數",2483,137
"平均溫度",2484,138
"最高溫度",2485,138
"最高溫度日期",2486,138
"最低溫度",2487,138
"最低溫度日期",2488,138
"降水量",2489,138
"最大10分鐘風風速",2490,138
"最大10分鐘風風向",2491,138
"最大10分鐘風日期",2492,138
"最大瞬間風風速",2493,138
"最大瞬間風風向",2494,138
"最大瞬間風日期",2495,138
"平均相對濕度",2496,138
"最小相對濕度",2497,138
"最小相對濕度日期",2498,138
"測站氣壓",2499,138
"降水日數",2500,138
"日照時數",2501,138
"平均溫度",2502,139
"最高溫度",2503,139
"最高溫度日期",2504,139
"最低溫度",2505,139
"最低溫度日期",2506,139
"降水量",2507,139
"最大10分鐘風風速",2508,139
"最大10分鐘風風向",2509,139
"最大10分鐘風日期",2510,139
"最大瞬間風風速",2511,139
"最大瞬間風風向",2512,139
"最大瞬間風日期",2513,139
"平均相對濕度",2514,139
"最小相對濕度",2515,139
"最小相對濕度日期",2516,139
"測站氣壓",2517,139
"降水日數",2518,139
"日照時數",2519,139
"平均溫度",2520,140
"最高溫度",2521,140
"最高溫度日期",2522,140
"最低溫度",2523,140
"最低溫度日期",2524,140
"降水量",2525,140
"最大10分鐘風風速",2526,140
"最大10分鐘風風向",2527,140
"最大10分鐘風日期",2528,140
"最大瞬間風風速",2529,140
"最大瞬間風風向",2530,140
"最大瞬間風日期",2531,140
"平均相對濕度",2532,140
"最小相對濕度",2533,140
"最小相對濕度日期",2534,140
"測站氣壓",2535,140
"降水日數",2536,140
"日照時數",2537,140
"平均溫度",2538,141
"最高溫度",2539,141
"最高溫度日期",2540,141
"最低溫度",2541,141
"最低溫度日期",2542,141
"降水量",2543,141
"最大10分鐘風風速",2544,141
"最大10分鐘風風向",2545,141
"最大10分鐘風日期",2546,141
"最大瞬間風風速",2547,141
"最大瞬間風風向",2548,141
"最大瞬間風日期",2549,141
"平均相對濕度",2550,141
"最小相對濕度",2551,141
"最小相對濕度日期",2552,141
"測站氣壓",2553,141
"降水日數",2554,141
"日照時數",2555,141
"平均溫度",2556,142
"最高溫度",2557,142
"最高溫度日期",2558,142
"最低溫度",2559,142
"最低溫度日期",2560,142
"降水量",2561,142
"最大10分鐘風風速",2562,142
"最大10分鐘風風向",2563,142
"最大10分鐘風日期",2564,142
"最大瞬間風風速",2565,142
"最大瞬間風風向",2566,142
"最大瞬間風日期",2567,142
"平均相對濕度",2568,142
"最小相對濕度",2569,142
"最小相對濕度日期",2570,142
"測站氣壓",2571,142
"降水日數",2572,142
"日照時數",2573,142
"平均溫度",2574,143
"最高溫度",2575,143
"最高溫度日期",2576,143
"最低溫度",2577,143
"最低溫度日期",2578,143
"降水量",2579,143
"最大10分鐘風風速",2580,143
"最大10分鐘風風向",2581,143
"最大10分鐘風日期",2582,143
"最大瞬間風風速",2583,143
"最大瞬間風風向",2584,143
"最大瞬間風日期",2585,143
"平均相對濕度",2586,143
"最小相對濕度",2587,143
"最小相對濕度日期",2588,143
"測站氣壓",2589,143
"降水日數",2590,143
"日照時數",2591,143
"平均溫度",2592,144
"最高溫度",2593,144
"最高溫度日期",2594,144
"最低溫度",2595,144
"最低溫度日期",2596,144
"降水量",2597,144
"最大10分鐘風風速",2598,144
"最大10分鐘風風向",2599,144
"最大10分鐘風日期",2600,144
"最大瞬間風風速",2601,144
"最大瞬間風風向",2602,144
"最大瞬間風日期",2603,144
"平均相對濕度",2604,144
"最小相對濕度",2605,144
"最小相對濕度日期",2606,144
"測站氣壓",2607,144
"降水日數",2608,144
"日照時數",2609,144
"平均溫度",2610,145
"最高溫度",2611,145
"最高溫度日期",2612,145
"最低溫度",2613,145
"最低溫度日期",2614,145
"降水量",2615,145
"最大10分鐘風風速",2616,145
"最大10分鐘風風向",2617,145
"最大10分鐘風日期",2618,145
"最大瞬間風風速",2619,145
"最大瞬間風風向",2620,145
"最大瞬間風日期",2621,145
"平均相對濕度",2622,145
"最小相對濕度",2623,145
"最小相對濕度日期",2624,145
"測站氣壓",2625,145
"降水日數",2626,145
"日照時數",2627,145
"平均溫度",2628,146
"最高溫度",2629,146
"最高溫度日期",2630,146
"最低溫度",2631,146
"最低溫度日期",2632,146
"降水量",2633,146
"最大10分鐘風風速",2634,146
"最大10分鐘風風向",2635,146
"最大10分鐘風日期",2636,146
"最大瞬間風風速",2637,146
"最大瞬間風風向",2638,146
"最大瞬間風日期",2639,146
"平均相對濕度",2640,146
"最小相對濕度",2641,146
"最小相對濕度日期",2642,146
"測站氣壓",2643,146
"降水日數",2644,146
"日照時數",2645,146
"平均溫度",2646,147
"最高溫度",2647,147
"最高溫度日期",2648,147
"最低溫度",2649,147
"最低溫度日期",2650,147
"降水量",2651,147
"最大10分鐘風風速",2652,147
"最大10分鐘風風向",2653,147
"最大10分鐘風日期",2654,147
"最大瞬間風風速",2655,147
"最大瞬間風風向",2656,147
"最大瞬間風日期",2657,147
"平均相對濕度",2658,147
"最小相對濕度",2659,147
"最小相對濕度日期",2660,147
"測站氣壓",2661,147
"降水日數",2662,147
"日照時數",2663,147
"平均溫度",2664,148
"最高溫度",2665,148
"最高溫度日期",2666,148
"最低溫度",2667,148
"最低溫度日期",2668,148
"降水量",2669,148
"最大10分鐘風風速",2670,148
"最大10分鐘風風向",2671,148
"最大10分鐘風日期",2672,148
"最大瞬間風風速",2673,148
"最大瞬間風風向",2674,148
"最大瞬間風日期",2675,148
"平均相對濕度",2676,148
"最小相對濕度",2677,148
"最小相對濕度日期",2678,148
"測站氣壓",2679,148
"降水日數",2680,148
"日照時數",2681,148
"平均溫度",2682,149
"最高溫度",2683,149
"最高溫度日期",2684,149
"最低溫度",2685,149
"最低溫度日期",2686,149
"降水量",2687,149
"最大10分鐘風風速",2688,149
"最大10分鐘風風向",2689,149
"最大10分鐘風日期",2690,149
"最大瞬間風風速",2691,149
"最大瞬間風風向",2692,149
"最大瞬間風日期",2693,149
"平均相對濕度",2694,149
"最小相對濕度",2695,149
"最小相對濕度日期",2696,149
"測站氣壓",2697,149
"降水日數",2698,149
"日照時數",2699,149
"平均溫度",2700,150
"最高溫度",2701,150
"最高溫度日期",2702,150
"最低溫度",2703,150
"最低溫度日期",2704,150
"降水量",2705,150
"最大10分鐘風風速",2706,150
"最大10分鐘風風向",2707,150
"最大10分鐘風日期",2708,150
"最大瞬間風風速",2709,150
"最大瞬間風風向",2710,150
"最大瞬間風日期",2711,150
"平均相對濕度",2712,150
"最小相對濕度",2713,150
"最小相對濕度日期",2714,150
"測站氣壓",2715,150
"降水日數",2716,150
"日照時數",2717,150
"平均溫度",2718,151
"最高溫度",2719,151
"最高溫度日期",2720,151
"最低溫度",2721,151
"最低溫度日期",2722,151
"降水量",2723,151
"最大10分鐘風風速",2724,151
"最大10分鐘風風向",2725,151
"最大10分鐘風日期",2726,151
"最大瞬間風風速",2727,151
"最大瞬間風風向",2728,151
"最大瞬間風日期",2729,151
"平均相對濕度",2730,151
"最小相對濕度",2731,151
"最小相對濕度日期",2732,151
"測站氣壓",2733,151
"降水日數",2734,151
"日照時數",2735,151
"平均溫度",2736,152
"最高溫度",2737,152
"最高溫度日期",2738,152
"最低溫度",2739,152
"最低溫度日期",2740,152
"降水量",2741,152
"最大10分鐘風風速",2742,152
"最大10分鐘風風向",2743,152
"最大10分鐘風日期",2744,152
"最大瞬間風風速",2745,152
"最大瞬間風風向",2746,152
"最大瞬間風日期",2747,152
"平均相對濕度",2748,152
"最小相對濕度",2749,152
"最小相對濕度日期",2750,152
"測站氣壓",2751,152
"降水日數",2752,152
"日照時數",2753,152
"平均溫度",2754,153
"最高溫度",2755,153
"最高溫度日期",2756,153
"最低溫度",2757,153
"最低溫度日期",2758,153
"降水量",2759,153
"最大10分鐘風風速",2760,153
"最大10分鐘風風向",2761,153
"最大10分鐘風日期",2762,153
"最大瞬間風風速",2763,153
"最大瞬間風風向",2764,153
"最大瞬間風日期",2765,153
"平均相對濕度",2766,153
"最小相對濕度",2767,153
"最小相對濕度日期",2768,153
"測站氣壓",2769,153
"降水日數",2770,153
"日照時數",2771,153
"平均溫度",2772,154
"最高溫度",2773,154
"最高溫度日期",2774,154
"最低溫度",2775,154
"最低溫度日期",2776,154
"降水量",2777,154
"最大10分鐘風風速",2778,154
"最大10分鐘風風向",2779,154
"最大10分鐘風日期",2780,154
"最大瞬間風風速",2781,154
"最大瞬間風風向",2782,154
"最大瞬間風日期",2783,154
"平均相對濕度",2784,154
"最小相對濕度",2785,154
"最小相對濕度日期",2786,154
"測站氣壓",2787,154
"降水日數",2788,154
"日照時數",2789,154
"平均溫度",2790,155
"最高溫度",2791,155
"最高溫度日期",2792,155
"最低溫度",2793,155
"最低溫度日期",2794,155
"降水量",2795,155
"最大10分鐘風風速",2796,155
"最大10分鐘風風向",2797,155
"最大10分鐘風日期",2798,155
"最大瞬間風風速",2799,155
"最大瞬間風風向",2800,155
"最大瞬間風日期",2801,155
"平均相對濕度",2802,155
"最小相對濕度",2803,155
"最小相對濕度日期",2804,155
"測站氣壓",2805,155
"降水日數",2806,155
"日照時數",2807,155
"平均溫度",2808,156
"最高溫度",2809,156
"最高溫度日期",2810,156
"最低溫度",2811,156
"最低溫度日期",2812,156
"降水量",2813,156
"最大10分鐘風風速",2814,156
"最大10分鐘風風向",2815,156
"最大10分鐘風日期",2816,156
"最大瞬間風風速",2817,156
"最大瞬間風風向",2818,156
"最大瞬間風日期",2819,156
"平均相對濕度",2820,156
"最小相對濕度",2821,156
"最小相對濕度日期",2822,156
"測站氣壓",2823,156
"降水日數",2824,156
"日照時數",2825,156
"平均溫度",2826,157
"最高溫度",2827,157
"最高溫度日期",2828,157
"最低溫度",2829,157
"最低溫度日期",2830,157
"降水量",2831,157
"最大10分鐘風風速",2832,157
"最大10分鐘風風向",2833,157
"最大10分鐘風日期",2834,157
"最大瞬間風風速",2835,157
"最大瞬間風風向",2836,157
"最大瞬間風日期",2837,157
"平均相對濕度",2838,157
"最小相對濕度",2839,157
"最小相對濕度日期",2840,157
"測站氣壓",2841,157
"降水日數",2842,157
"日照時數",2843,157
"平均溫度",2844,158
"最高溫度",2845,158
"最高溫度日期",2846,158
"最低溫度",2847,158
"最低溫度日期",2848,158
"降水量",2849,158
"最大10分鐘風風速",2850,158
"最大10分鐘風風向",2851,158
"最大10分鐘風日期",2852,158
"最大瞬間風風速",2853,158
"最大瞬間風風向",2854,158
"最大瞬間風日期",2855,158
"平均相對濕度",2856,158
"最小相對濕度",2857,158
"最小相對濕度日期",2858,158
"測站氣壓",2859,158
"降水日數",2860,158
"日照時數",2861,158
"平均溫度",2862,159
"最高溫度",2863,159
"最高溫度日期",2864,159
"最低溫度",2865,159
"最低溫度日期",2866,159
"降水量",2867,159
"最大10分鐘風風速",2868,159
"最大10分鐘風風向",2869,159
"最大10分鐘風日期",2870,159
"最大瞬間風風速",2871,159
"最大瞬間風風向",2872,159
"最大瞬間風日期",2873,159
"平均相對濕度",2874,159
"最小相對濕度",2875,159
"最小相對濕度日期",2876,159
"測站氣壓",2877,159
"降水日數",2878,159
"日照時數",2879,159
"平均溫度",2880,160
"最高溫度",2881,160
"最高溫度日期",2882,160
"最低溫度",2883,160
"最低溫度日期",2884,160
"降水量",2885,160
"最大10分鐘風風速",2886,160
"最大10分鐘風風向",2887,160
"最大10分鐘風日期",2888,160
"最大瞬間風風速",2889,160
"最大瞬間風風向",2890,160
"最大瞬間風日期",2891,160
"平均相對濕度",2892,160
"最小相對濕度",2893,160
"最小相對濕度日期",2894,160
"測站氣壓",2895,160
"降水日數",2896,160
"日照時數",2897,160
"平均溫度",2898,161
"最高溫度",2899,161
"最高溫度日期",2900,161
"最低溫度",2901,161
"最低溫度日期",2902,161
"降水量",2903,161
"最大10分鐘風風速",2904,161
"最大10分鐘風風向",2905,161
"最大10分鐘風日期",2906,161
"最大瞬間風風速",2907,161
"最大瞬間風風向",2908,161
"最大瞬間風日期",2909,161
"平均相對濕度",2910,161
"最小相對濕度",2911,161
"最小相對濕度日期",2912,161
"測站氣壓",2913,161
"降水日數",2914,161
"日照時數",2915,161
"平均溫度",2916,162
"最高溫度",2917,162
"最高溫度日期",2918,162
"最低溫度",2919,162
"最低溫度日期",2920,162
"降水量",2921,162
"最大10分鐘風風速",2922,162
"最大10分鐘風風向",2923,162
"最大10分鐘風日期",2924,162
"最大瞬間風風速",2925,162
"最大瞬間風風向",2926,162
"最大瞬間風日期",2927,162
"平均相對濕度",2928,162
"最小相對濕度",2929,162
"最小相對濕度日期",2930,162
"測站氣壓",2931,162
"降水日數",2932,162
"日照時數",2933,162
"平均溫度",2934,163
"最高溫度",2935,163
"最高溫度日期",2936,163
"最低溫度",2937,163
"最低溫度日期",2938,163
"降水量",2939,163
"最大10分鐘風風速",2940,163
"最大10分鐘風風向",2941,163
"最大10分鐘風日期",2942,163
"最大瞬間風風速",2943,163
"最大瞬間風風向",2944,163
"最大瞬間風日期",2945,163
"平均相對濕度",2946,163
"最小相對濕度",2947,163
"最小相對濕度日期",2948,163
"測站氣壓",2949,163
"降水日數",2950,163
"日照時數",2951,163
"平均溫度",2952,164
"最高溫度",2953,164
"最高溫度日期",2954,164
"最低溫度",2955,164
"最低溫度日期",2956,164
"降水量",2957,164
"最大10分鐘風風速",2958,164
"最大10分鐘風風向",2959,164
"最大10分鐘風日期",2960,164
"最大瞬間風風速",2961,164
"最大瞬間風風向",2962,164
"最大瞬間風日期",2963,164
"平均相對濕度",2964,164
"最小相對濕度",2965,164
"最小相對濕度日期",2966,164
"測站氣壓",2967,164
"降水日數",2968,164
"日照時數",2969,164
"平均溫度",2970,165
"最高溫度",2971,165
"最高溫度日期",2972,165
"最低溫度",2973,165
"最低溫度日期",2974,165
"降水量",2975,165
"最大10分鐘風風速",2976,165
"最大10分鐘風風向",2977,165
"最大10分鐘風日期",2978,165
"最大瞬間風風速",2979,165
"最大瞬間風風向",2980,165
"最大瞬間風日期",2981,165
"平均相對濕度",2982,165
"最小相對濕度",2983,165
"最小相對濕度日期",2984,165
"測站氣壓",2985,165
"降水日數",2986,165
"日照時數",2987,165
"平均溫度",2988,166
"最高溫度",2989,166
"最高溫度日期",2990,166
"最低溫度",2991,166
"最低溫度日期",2992,166
"降水量",2993,166
"最大10分鐘風風速",2994,166
"最大10分鐘風風向",2995,166
"最大10分鐘風日期",2996,166
"最大瞬間風風速",2997,166
"最大瞬間風風向",2998,166
"最大瞬間風日期",2999,166
"平均相對濕度",3000,166
"最小相對濕度",3001,166
"最小相對濕度日期",3002,166
"測站氣壓",3003,166
"降水日數",3004,166
"日照時數",3005,166
"平均溫度",3006,167
"最高溫度",3007,167
"最高溫度日期",3008,167
"最低溫度",3009,167
"最低溫度日期",3010,167
"降水量",3011,167
"最大10分鐘風風速",3012,167
"最大10分鐘風風向",3013,167
"最大10分鐘風日期",3014,167
"最大瞬間風風速",3015,167
"最大瞬間風風向",3016,167
"最大瞬間風日期",3017,167
"平均相對濕度",3018,167
"最小相對濕度",3019,167
"最小相對濕度日期",3020,167
"測站氣壓",3021,167
"降水日數",3022,167
"日照時數",3023,167
"平均溫度",3024,168
"最高溫度",3025,168
"最高溫度日期",3026,168
"最低溫度",3027,168
"最低溫度日期",3028,168
"降水量",3029,168
"最大10分鐘風風速",3030,168
"最大10分鐘風風向",3031,168
"最大10分鐘風日期",3032,168
"最大瞬間風風速",3033,168
"最大瞬間風風向",3034,168
"最大瞬間風日期",3035,168
"平均相對濕度",3036,168
"最小相對濕度",3037,168
"最小相對濕度日期",3038,168
"測站氣壓",3039,168
"降水日數",3040,168
"日照時數",3041,168
"平均溫度",3042,169
"最高溫度",3043,169
"最高溫度日期",3044,169
"最低溫度",3045,169
"最低溫度日期",3046,169
"降水量",3047,169
"最大10分鐘風風速",3048,169
"最大10分鐘風風向",3049,169
"最大10分鐘風日期",3050,169
"最大瞬間風風速",3051,169
"最大瞬間風風向",3052,169
"最大瞬間風日期",3053,169
"平均相對濕度",3054,169
"最小相對濕度",3055,169
"最小相對濕度日期",3056,169
"測站氣壓",3057,169
"降水日數",3058,169
"日照時數",3059,169
"平均溫度",3060,170
"最高溫度",3061,170
"最高溫度日期",3062,170
"最低溫度",3063,170
"最低溫度日期",3064,170
